"id","submitdate","lastpage","startlanguage","seed","wiek","plec","G99Q99","G00Q00","G00Q01","G01Q00","G01Q01","G02Q00","G02Q01","G03Q00","G03Q01","G04Q00","G04Q01","G05Q00","G05Q01","G06Q00","G06Q01","G07Q00","G07Q01","G08Q00","G08Q01","G09Q00","G09Q01","G10Q00","G10Q01","G11Q00","G11Q01","G13Q00","G13Q01","G14Q00","G14Q01","G15Q00","G15Q01","G17Q00","G17Q01","G19Q00","G19Q01","G22Q00","G22Q01","G25Q00","G25Q01","G28Q00","G28Q01","G32Q00","G32Q01","G37Q00","G37Q01","G42Q00","G42Q01","G49Q00","G49Q01","G57Q00","G57Q01","G66Q00","G66Q01","G77Q00","G77Q01","G89Q00","G89Q01","G103Q00","G103Q01","G118Q00","G118Q01","G134Q00","G134Q01","G152Q00","G152Q01","G170Q00","G170Q01","G191Q00","G191Q01","G210Q00","G210Q01","interviewtime","groupTime32002","wiekTime","plecTime","groupTime32001","G99Q99Time","groupTime31920","G00Q00Time","G00Q01Time","groupTime31921","G01Q00Time","G01Q01Time","groupTime31922","G02Q00Time","G02Q01Time","groupTime31923","G03Q00Time","G03Q01Time","groupTime31924","G04Q00Time","G04Q01Time","groupTime31925","G05Q00Time","G05Q01Time","groupTime31926","G06Q00Time","G06Q01Time","groupTime31927","G07Q00Time","G07Q01Time","groupTime31928","G08Q00Time","G08Q01Time","groupTime31929","G09Q00Time","G09Q01Time","groupTime31930","G10Q00Time","G10Q01Time","groupTime31931","G11Q00Time","G11Q01Time","groupTime31934","G13Q00Time","G13Q01Time","groupTime31936","G14Q00Time","G14Q01Time","groupTime31937","G15Q00Time","G15Q01Time","groupTime31938","G17Q00Time","G17Q01Time","groupTime31939","G19Q00Time","G19Q01Time","groupTime31940","G22Q00Time","G22Q01Time","groupTime31941","G25Q00Time","G25Q01Time","groupTime31942","G28Q00Time","G28Q01Time","groupTime31943","G32Q00Time","G32Q01Time","groupTime31944","G37Q00Time","G37Q01Time","groupTime31945","G42Q00Time","G42Q01Time","groupTime31946","G49Q00Time","G49Q01Time","groupTime31949","G57Q00Time","G57Q01Time","groupTime31948","G66Q00Time","G66Q01Time","groupTime31950","G77Q00Time","G77Q01Time","groupTime31951","G89Q00Time","G89Q01Time","groupTime31952","G103Q00Time","G103Q01Time","groupTime31953","G118Q00Time","G118Q01Time","groupTime31954","G134Q00Time","G134Q01Time","groupTime31955","G152Q00Time","G152Q01Time","groupTime31956","G170Q00Time","G170Q01Time","groupTime31957","G191Q00Time","G191Q01Time","groupTime31958","G210Q00Time","G210Q01Time"
"199","","13","pl","1198198976","19","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","9","","","","","","","","","","","","","","","","","","","","","15","4","","","9","9","","","14","8","10","8","10","5","","","","","","","27","7","","","","","","","50","4","","","","","0","0","","","","","","","","","67","6","149.33","6.68","","","6.44","","15.25","","","8.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.05","","","","","","9.15","","","","","","9.84","","","8.54","","","10.39","","","","","","","","","","","","9.19","","","","","","","","","","","","10.71","","","","","","","","","34.25","","","","","","","","","","","","","","","9.93","",""
"200","","1","pl","1978515907","19","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.39","27.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201","1980-01-01 00:00:00","37","pl","269148060","19","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","4","2","10","3","10","4","10","5","10","6","10","8","9","8","9","9","8","11","8","7","6","9","3","9","7","9","7","17","5","20","1","14","6","14","6","14","6","12","8","22","4","19","6","23","3","28","2","29","2","43","5","28","3","37","4","50","3","69","1","57","2","48","2","90","1","86","1","100","5","604.62","7.38","","","19.96","","34.41","","","11.73","","","10.26","","","10.95","","","13.49","","","10.61","","","12.85","","","15.98","","","14.5","","","23.51","","","11.89","","","14.04","","","11.78","","","11.42","","","11.41","","","92.7","","","13.59","","","13.43","","","15.27","","","11.35","","","11.58","","","13.22","","","11.91","","","14.03","","","15.02","","","13.53","","","12.41","","","13.98","","","12.86","","","24.26","","","12.94","","","12.02","","","16.16","","","14.74","","","13.45","",""
"202","","1","pl","408213172","18","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.84","9.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203","1980-01-01 00:00:00","37","pl","461142457","18","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","5","3","2","10","3","10","4","10","5","10","5","9","7","10","8","8","9","7","8","10","10","7","8","5","12","5","11","8","12","3","12","3","20","5","25","4","27","4","25","4","20","6","25","4","25","4","25","4","40","3","30","4","50","8","50","6","50","4","40","3","40","2","30","5","50","5","50","4","50","5","605.02","6.43","","","23.35","","33.73","","","11.94","","","13.62","","","14.9","","","13.28","","","14.94","","","14.93","","","11.99","","","23.16","","","43.11","","","31.6","","","11.79","","","26.34","","","19.51","","","10.61","","","11.11","","","11.44","","","12.06","","","14.77","","","15.17","","","15.03","","","9.57","","","14.87","","","11.69","","","11.54","","","16.43","","","32.26","","","10.1","","","17.73","","","12.99","","","10.81","","","21.68","","","10.25","","","10.17","","","10.12","",""
"204","","1","pl","94292674","19","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.97","9.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205","1980-01-01 00:00:00","37","pl","2080517259","19","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","3","10","4","10","5","10","6","10","7","10","7","9","9","9","10","8","13","8","15","8","11","8","12","7","24","3","17","7","20","6","19","7","26","5","27","7","27","7","20","7","33","7","30","7","35","7","43","4","45","5","60","6","56","6","65","5","9","5","115","3","79","5","130","3","130","3","479.18","7.73","","","15.79","","21.82","","","8.49","","","9.51","","","8.93","","","9.29","","","12.72","","","10.19","","","11.03","","","14.53","","","15.49","","","14.73","","","15.65","","","15.79","","","11.39","","","21.77","","","9.77","","","14.85","","","11.8","","","11.02","","","9.75","","","12.41","","","13.28","","","11.94","","","10.33","","","10.25","","","12.14","","","9.97","","","13.64","","","9.41","","","13.22","","","14.13","","","11.25","","","13.56","","","23.18","","","18.43","",""
"206","","3","pl","1780379704","19","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.27","8.97","","","20.47","","37.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207","","1","pl","971161286","18","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.24","7.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208","1980-01-01 00:00:00","37","pl","149702231","18","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","3","10","4","10","5","10","6","10","7","10","9","1","8","8","8","10","11","9","14","7","22","4","14","3","17","8","16","4","18","6","21","3","16","3","23","6","23","3","29","4","47","3","41","5","53","4","34","4","73","4","134","4","176","4","111","1","217","4","124","1","199","2","60","3","210","2","448.75","6.49","","","7.56","","14.11","","","8.74","","","10.18","","","9.14","","","8.5","","","10.29","","","9.45","","","8.74","","","11.42","","","10.38","","","12.64","","","13.07","","","12.06","","","16.45","","","14.36","","","12.93","","","15.48","","","14.76","","","15.19","","","15","","","18.49","","","18.72","","","11.88","","","12.76","","","12.55","","","9.3","","","12.06","","","10.92","","","10.29","","","11.43","","","10.32","","","11.43","","","12.29","","","17.62","","","11.75","",""
"209","1980-01-01 00:00:00","37","pl","384336885","20","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","8","2","9","3","9","4","8","5","9","6","9","9","5","10","6","10","7","10","5","12","8","12","4","20","1","18","3","20","2","15","3","20","1","30","1","20","2","5","2","30","1","30","1","30","2","45","2","45","1","25","2","35","1","60","1","70","1","70","1","60","1","65","1","50","1","75","1","70","1","644.89","13.07","","","57.89","","60.07","","","11.87","","","13.23","","","13.29","","","14.98","","","13.82","","","13.89","","","17.11","","","16.03","","","16.62","","","16.21","","","12.05","","","17.76","","","14.98","","","17.14","","","15.03","","","14.27","","","11.87","","","14.64","","","19.69","","","16.91","","","12.08","","","15.56","","","25.77","","","13.78","","","17.7","","","16.2","","","14.13","","","13.23","","","12.9","","","13.41","","","13.67","","","13.99","","","17.07","","","12.98","",""
"210","","1","pl","283872459","20","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.02","9.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211","","1","pl","581917826","19","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.98","11.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212","1980-01-01 00:00:00","37","pl","1367176609","20","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","5","9","6","7","7","7","6","6","9","6","8","6","9","6","14","6","13","6","10","7","15","6","11","9","11","6","10","8","23","5","25","7","32","6","20","7","18","6","25","6","24","6","27","7","38","7","45","5","60","6","48","6","34","6","47","6","60","7","67","6","50","6","90","7","589.62","12.03","","","36.84","","17.36","","","10.94","","","11.36","","","12.64","","","14.03","","","14.07","","","12.65","","","14.36","","","14.17","","","16.74","","","14.61","","","11.45","","","29.43","","","15.83","","","12.9","","","17.98","","","12.08","","","15.69","","","14.13","","","18.34","","","15.16","","","15.74","","","14.05","","","14","","","14.43","","","17.6","","","24.53","","","17.79","","","15.64","","","15.34","","","17.47","","","14.13","","","13.5","","","14.3","","","16.31","",""
"213","","1","pl","1000959391","18","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.77","6.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214","1980-01-01 00:00:00","37","pl","2124620452","19","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","0","0","2","10","3","10","4","10","0","0","6","9","7","9","7","5","8","8","8","6","10","8","10","6","8","8","10","7","7","8","15","6","10","6","15","6","10","5","20","4","12","4","15","6","15","4","30","4","50","8","40","5","30","5","30","6","60","5","30","6","50","5","50","5","0","0","100","3","100","3","776.63","11.07","","","20.79","","38.74","","","14.2","","","10.92","","","10.28","","","20.3","","","51.4","","","12.02","","","13.73","","","183.98","","","13.97","","","12.16","","","13.7","","","13.8","","","11.55","","","15.05","","","12.7","","","16.82","","","11.33","","","14.51","","","11.37","","","13.51","","","12.49","","","14.88","","","20.07","","","10.6","","","11.88","","","11.71","","","22.64","","","10.46","","","18.09","","","16.31","","","25.56","","","28.05","","","15.46","","","10.53","",""
"215","","6","pl","1577056641","19","kobieta","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","1","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","7","","","","","","","40","5","","","","","","","37","5","","","","","","","138.33","10.68","","","61.06","","19.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.13","","","","","","","","","","","","14.92","","","","","","","","","","","","14.83","","","","","","","","","","",""
"216","","11","pl","759991527","20","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","3","","","3","10","","","","","","","6","7","","","","","","","","","11","6","","","9","2","17","3","","","","","","","","","","","","","","","","","32","2","","","66","4","","","","","","","","","","","","","","","59","1","","","165.95","13.64","","","42.37","","18.4","","","","","","9.05","","","","","","","","","","","","10.34","","","","","","","","","","","","","","","12.57","","","","","","15.59","","","10.71","","","","","","","","","","","","","","","","","","","","","","","","","","","9.92","","","","","","9.89","","","","","","","","","","","","","","","","","","","","","","","","13.47","","","","",""
"217","","1","pl","1039163726","21","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.73","9.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218","","1","pl","2126342888","19","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.65","9.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219","1980-01-01 00:00:00","37","pl","1867824706","19","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","3","10","4","10","5","10","6","10","7","9","8","9","9","8","11","10","12","9","12","8","12","9","13","9","16","9","18","9","20","8","19","8","20","9","22","8","33","6","27","7","28","8","39","7","30","7","30","6","40","5","50","7","50","7","70","4","80","5","84","6","70","5","75","6","100","3","506.37","11.74","","","7.19","","14.6","","","11.42","","","8.08","","","8.31","","","10.99","","","12.76","","","11.04","","","10.5","","","13.89","","","13.2","","","11.18","","","13.03","","","13.18","","","13.55","","","15.46","","","23.76","","","10.41","","","18.44","","","13.08","","","15.26","","","48.48","","","13.05","","","12.15","","","11.61","","","9.52","","","26.71","","","9.84","","","13.36","","","9.77","","","11.63","","","11.05","","","10.12","","","11.03","","","11.83","","","15.15","",""
"220","","1","pl","1356454554","20","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.35","8.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221","","12","pl","357080588","20","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","9","","","","","","","","","","","5","8","","","","","","","7","7","","","","","","","","","","","","","","","15","6","20","6","","","","","35","6","","","40","5","50","6","","","","","","","","","90","6","70","5","","","","","","","169.93","4.92","","","9.9","","16.48","","","","","","","","","","","","","","","","","","12.19","","","","","","","","","","","","11.08","","","","","","","","","","","","","","","","","","","","","","","","15.99","","","13.88","","","","","","","","","16.91","","","","","","12.66","","","12.93","","","","","","","","","","","","","","","27.84","","","15.15","","","","","","","","","","",""
"222","1980-01-01 00:00:00","37","pl","103441563","20","kobieta","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","1","10","3","3","3","9","8","6","8","4","5","4","7","2","8","5","9","6","6","3","12","2","9","3","9","5","17","2","18","2","15","2","17","3","15","2","30","3","12","3","27","2","17","4","25","3","24","4","27","3","28","5","30","3","56","2","69","2","70","4","47","2","60","3","60","5","100","1","60","3","460.51","9.22","","","33.27","","15.78","","","10.4","","","9.06","","","16.82","","","12.37","","","13.79","","","9.48","","","10.6","","","14.15","","","17.86","","","12.85","","","10.67","","","11.23","","","10.25","","","13.73","","","9.41","","","13.04","","","12.04","","","12.78","","","10.91","","","9.31","","","9.96","","","9.84","","","12.12","","","11.15","","","11.62","","","20.79","","","9.25","","","11.95","","","11.09","","","9.42","","","12.99","","","10.53","","","10.07","","","10.71","",""
"223","","9","pl","623713359","40","kobieta","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","1","9","2","10","","","","","7","4","5","5","","","","","","","","","","","","","","","","","15","2","","","10","4","","","","","30","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223.84","11.47","","","27.59","","25.09","","","15.96","","","","","","","","","16.7","","","19.19","","","","","","","","","","","","","","","","","","","","","","","","","","","27.63","","","","","","26.33","","","","","","","","","53.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225","","4","pl","382227906","22","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","2","","","","","","","","","","","","","","","","","","","","","","","","","108.91","7.46","","","73.94","","13.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226","","1","pl","723022525","22","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.18","22.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227","","8","pl","544798023","22","kobieta","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","0","0","2","10","","","","","5","10","","","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","","","","","","","","","","","","","","","","","34","10","","","","","","","","","192.84","13.15","","","26.12","","67.87","","","11.21","","","","","","","","","15.95","","","","","","20.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.46","","","","","","","","","","","","","","","","","","","","","","","","","","","20.66","","","","","","","","","","","","","",""
"228","","1","pl","382729436","26","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.59","12.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229","1980-01-01 00:00:00","37","pl","327767795","18","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","5","10","5","9","6","10","7","10","8","10","9","8","11","9","14","9","14","7","12","8","12","9","11","8","12","8","17","8","17","8","20","7","15","8","18","8","20","7","23","7","18","7","30","7","20","6","25","7","40","7","45","7","45","7","45","8","40","7","35","7","50","8","76","6","470.74","16.22","","","27.12","","14.78","","","7.44","","","8.23","","","8.82","","","9.79","","","28.79","","","9.28","","","10.11","","","9.71","","","9.93","","","11.32","","","15.59","","","12.19","","","11.06","","","11.43","","","11.53","","","10.86","","","13.56","","","12.55","","","10.86","","","11.72","","","12.59","","","18.95","","","9.18","","","12.14","","","13.25","","","12.89","","","13.61","","","13.01","","","10.14","","","12.68","","","10.42","","","17.48","","","10.7","","","10.81","",""
"230","","5","pl","156491350","18","kobieta","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","0","0","","","","","","","6","5","6","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.37","9.01","","","58.91","","19.94","","","","","","","","","","","","20.38","","","14.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231","","","pl","1296824970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233","1980-01-01 00:00:00","37","pl","70130344","17","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","8","2","10","3","10","4","10","5","10","6","10","7","10","7","10","9","10","10","9","9","9","10","9","10","8","10","6","12","7","10","6","9","7","15","6","15","7","18","6","20","6","19","6","18","8","25","5","30","4","30","6","60","6","75","5","5","4","50","5","70","6","65","5","65","6","80","4","99","5","640.04","15.31","","","27.76","","32.09","","","11.25","","","17.7","","","14.09","","","10.41","","","17.14","","","12.58","","","12.21","","","12.56","","","12.36","","","11.76","","","13.47","","","14.55","","","14.99","","","14.53","","","42.82","","","13.38","","","21.52","","","16.34","","","13.21","","","13.88","","","19.1","","","21.72","","","14.51","","","14.57","","","30.93","","","28.32","","","17.5","","","17","","","13.42","","","11.66","","","17.26","","","22.36","","","12.32","","","13.46","",""
"234","1980-01-01 00:00:00","37","pl","839665576","20","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","4","10","5","10","6","10","7","9","7","7","8","6","9","7","9","4","11","7","13","5","0","0","27","3","35","3","13","5","23","3","45","2","15","6","25","4","50","3","40","1","65","4","90","1","70","2","60","3","100","1","100","1","130","1","70","1","130","1","130","1","130","1","100","1","474.5","13.86","","","34.84","","12.73","","","8.69","","","8.59","","","10.75","","","9.82","","","10.39","","","10.5","","","11.69","","","9.91","","","8.76","","","13.76","","","13.01","","","12.06","","","28.98","","","11.89","","","10.78","","","10.1","","","14.02","","","9.79","","","8.68","","","10.21","","","14.85","","","12.09","","","11.84","","","11.13","","","11.07","","","10.66","","","14.32","","","14.37","","","21.31","","","11.97","","","14.78","","","9.31","","","10.76","","","12.23","",""
"235","","1","pl","1906746720","21","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.96","8.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236","","5","pl","313946103","21","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","9","","","","","","","","","","","","","","","","","","","","","10","8","","","","","","","","","25","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.69","12.78","","","11.28","","15.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.88","","","","","","","","","","","","","","","12.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237","1980-01-01 00:00:00","37","pl","729371432","26","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","9","3","8","3","9","4","9","5","7","6","6","8","4","7","5","9","4","10","4","12","4","11","4","8","5","12","3","18","3","15","3","27","3","17","4","21","3","24","3","30","3","30","3","20","3","45","3","30","3","25","4","23","3","40","3","33","3","70","3","60","3","80","3","100","3","90","3","75","3","513.07","9.91","","","18.13","","18.89","","","12.87","","","8.94","","","11.25","","","10.99","","","11.75","","","12.08","","","12.48","","","12.11","","","18.88","","","17.28","","","13.07","","","10.44","","","12.6","","","10.35","","","10.34","","","12.25","","","13.18","","","10.95","","","12.88","","","13.44","","","14.48","","","19.78","","","13.51","","","13.52","","","28.4","","","11.05","","","14.74","","","9.84","","","19.75","","","11.99","","","12.42","","","12.92","","","21.32","","","14.29","",""
"238","","7","pl","2019224113","19","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","10","","","","","","","","","","","","","","","","","9","6","","","12","5","","","","","","","","","","","","","","","","","20","3","","","","","","","","","","","","","","","","","","","","","","","","","100","1","","","80.96","9.88","","","7.87","","14.56","","","","","","","","","","","","","","","","","","","","","","","","","","","10.94","","","","","","12.79","","","","","","","","","","","","","","","","","","","","","","","","","","","12.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.17","","","","",""

